CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
5441,1,Male,78,No,Yes,Yes,3,United States,California,Los Angeles,92035,"33.40, -117.40",33.4,-117.4,Q3,No,3,30,Offer A,No,41,No,Cable,679,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,119.87,6204.62,5.32,27.0,23.01,4,Very Satisfied,Joined,Yes,1,20,1-10,5184,2000-2500,Competitor,Competitor made better offer
5442,1,Female,55,No,Yes,Yes,1,United States,California,Los Angeles,92016,"34.41, -118.41",34.41,-118.41,Q3,No,2,6,None,Yes,12,No,Fiber Optic,294,Yes,No,No,Yes,No,Yes,Yes,No,Two Year,Yes,Mailed Check,76.73,1391.53,11.21,16.07,17.81,1,Very Unsatisfied,Stayed,Yes,1,10,11-20,2002,2500-3000,Competitor,Competitor offered higher download speeds
5443,1,Male,33,No,No,Yes,0,United States,California,San Francisco,92017,"35.42, -119.42",35.42,-119.42,Q3,No,2,13,Offer B,Yes,47,No,DSL,274,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,133.98,5128.33,19.52,2.92,12.32,3,Neutral,Joined,No,0,48,21-30,6968,3000-3500,Price,Attitude of support person
5444,1,Male,39,Yes,Yes,Yes,0,United States,California,San Diego,92058,"36.43, -120.43",36.43,-120.43,Q3,Yes,0,10,None,Yes,21,No,No,226,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,94.19,2001.33,9.45,25.72,35.18,5,Very Satisfied,Stayed,Yes,0,44,31-40,5821,3500-4000,Other,Service dissatisfaction
5445,1,Male,45,No,Yes,No,0,United States,California,San Francisco,92073,"37.44, -121.44",37.44,-121.44,Q3,Yes,3,24,None,Yes,10,Yes,No,201,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,114.06,1193.3,19.92,27.61,13.09,5,Very Unsatisfied,Joined,Yes,1,63,41-50,2393,4000-4500,Competitor,Competitor offered more data
5446,1,Female,30,No,Yes,No,2,United States,California,San Diego,92056,"33.45, -117.45",33.45,-117.45,Q3,Yes,1,45,Offer A,Yes,22,No,DSL,784,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.86,2046.1,5.13,11.96,47.51,2,Very Satisfied,Churned,No,1,93,51-60,2366,4500-5000,Other,Competitor had better devices
5447,1,Male,62,No,Yes,No,1,United States,California,San Francisco,92011,"34.46, -118.46",34.46,-118.46,Q3,Yes,1,56,Offer C,No,26,Yes,No,470,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,53.68,535.41,6.75,1.21,43.47,2,Very Unsatisfied,Stayed,No,0,78,61-70,3383,5000-5500,Other,Don't know
5448,1,Male,57,No,No,No,2,United States,California,San Diego,92075,"35.47, -119.47",35.47,-119.47,Q3,Yes,0,3,Offer A,No,4,No,No,860,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,110.74,7104.04,3.69,11.33,47.25,5,Satisfied,Joined,No,1,50,71-80,5124,5500-6000,Other,Moved
5449,1,Female,62,No,No,No,2,United States,California,San Diego,92069,"36.48, -120.48",36.48,-120.48,Q3,Yes,0,19,Offer D,No,28,No,Fiber Optic,523,No,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,68.15,5042.6,0.23,9.74,26.65,3,Unsatisfied,Joined,Yes,1,92,81-90,6002,6000-6500,Competitor,Don't know
5450,1,Male,63,No,Yes,Yes,0,United States,California,San Francisco,92056,"37.49, -121.49",37.49,-121.49,Q3,No,3,60,Offer D,Yes,0,Yes,Cable,245,No,No,Yes,Yes,Yes,No,Yes,No,One Year,No,Credit Card,86.85,2701.37,15.84,24.55,1.53,3,Unsatisfied,Joined,Yes,1,23,91-100,3299,6500-7000,Competitor,Attitude of support person
5451,1,Female,60,No,Yes,No,4,United States,California,San Diego,92046,"33.50, -117.50",33.5,-117.5,Q3,Yes,4,13,Offer B,No,33,No,Fiber Optic,497,No,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,138.95,1277.86,7.44,19.21,3.8,2,Neutral,Joined,No,1,76,1-10,2349,2000-2500,Attitude,Competitor offered more data
5452,1,Male,77,No,No,Yes,4,United States,California,San Francisco,92054,"34.51, -118.51",34.51,-118.51,Q3,Yes,4,68,None,No,40,Yes,DSL,447,Yes,No,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,62.08,3927.69,7.88,0.11,18.7,4,Unsatisfied,Joined,No,1,41,11-20,2882,2500-3000,Attitude,Competitor had better devices
5453,1,Female,64,No,No,Yes,2,United States,California,San Diego,92094,"35.52, -119.52",35.52,-119.52,Q3,No,1,45,Offer A,No,46,No,Cable,804,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,137.24,6990.33,10.62,15.36,46.22,5,Satisfied,Stayed,Yes,0,63,21-30,6522,3000-3500,Other,Service dissatisfaction
5454,1,Male,69,No,No,No,1,United States,California,Los Angeles,92039,"36.53, -120.53",36.53,-120.53,Q3,Yes,0,55,None,Yes,43,Yes,No,528,Yes,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,111.78,264.31,17.9,1.71,49.07,4,Satisfied,Joined,Yes,0,7,31-40,3317,3500-4000,Competitor,Moved
5455,1,Male,58,No,No,No,1,United States,California,San Francisco,92004,"37.54, -121.54",37.54,-121.54,Q3,No,3,33,None,No,29,No,Fiber Optic,687,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,96.72,7477.07,19.18,1.94,23.25,5,Unsatisfied,Churned,Yes,0,30,41-50,6718,4000-4500,Competitor,Competitor offered more data
5456,1,Female,24,Yes,Yes,Yes,4,United States,California,San Diego,92035,"33.55, -117.55",33.55,-117.55,Q3,Yes,4,65,Offer A,No,49,No,Fiber Optic,851,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,No,Credit Card,74.71,3767.47,2.39,9.05,5.76,2,Neutral,Churned,Yes,0,42,51-60,5678,4500-5000,Other,Service dissatisfaction
5457,1,Female,60,No,Yes,No,4,United States,California,Los Angeles,92095,"34.56, -118.56",34.56,-118.56,Q3,Yes,2,57,Offer C,No,13,Yes,No,38,No,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,92.51,2771.4,5.02,4.52,46.42,2,Very Unsatisfied,Stayed,No,1,59,61-70,4501,5000-5500,Price,Price too high
5458,1,Male,65,No,Yes,Yes,1,United States,California,Los Angeles,92084,"35.57, -119.57",35.57,-119.57,Q3,Yes,1,68,None,Yes,18,Yes,No,915,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,60.17,6162.18,3.36,27.93,46.31,4,Unsatisfied,Stayed,No,1,8,71-80,3624,5500-6000,Price,Attitude of support person
5459,1,Female,52,Yes,No,Yes,0,United States,California,Los Angeles,92013,"36.58, -120.58",36.58,-120.58,Q3,Yes,0,48,Offer B,No,40,No,No,756,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,125.26,2812.09,13.1,25.19,48.58,4,Very Satisfied,Stayed,Yes,1,12,81-90,5368,6000-6500,Other,Product dissatisfaction
5460,1,Male,78,No,No,No,0,United States,California,Los Angeles,92093,"37.59, -121.59",37.59,-121.59,Q3,No,1,46,None,Yes,5,Yes,Cable,292,Yes,No,Yes,Yes,No,Yes,No,No,Two Year,No,Bank Withdrawal,58.87,467.7,14.04,17.82,32.29,5,Very Satisfied,Churned,Yes,0,43,91-100,3252,6500-7000,Dissatisfaction,Competitor had better devices
5461,1,Male,48,No,No,No,0,United States,California,San Francisco,92055,"33.60, -117.60",33.6,-117.6,Q3,Yes,2,10,Offer D,No,14,Yes,Cable,984,Yes,No,No,No,Yes,Yes,No,No,One Year,No,Credit Card,139.65,7143.09,0.48,11.48,0.58,5,Unsatisfied,Churned,Yes,1,31,1-10,5144,2000-2500,Competitor,Competitor had better devices
5462,1,Male,63,No,No,Yes,3,United States,California,San Diego,92080,"34.61, -118.61",34.61,-118.61,Q3,Yes,3,56,Offer E,Yes,20,No,Cable,253,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,81.21,7003.9,1.67,9.42,26.58,2,Very Unsatisfied,Churned,No,1,59,11-20,6504,2500-3000,Price,Competitor had better devices
5463,1,Male,34,No,No,Yes,3,United States,California,San Francisco,92072,"35.62, -119.62",35.62,-119.62,Q3,Yes,3,38,None,Yes,32,No,Fiber Optic,542,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,135.59,5331.65,17.94,6.55,43.76,4,Unsatisfied,Joined,Yes,0,7,21-30,2593,3000-3500,Other,Don't know
5464,1,Male,42,No,No,No,0,United States,California,San Francisco,92021,"36.63, -120.63",36.63,-120.63,Q3,No,2,58,Offer D,No,13,Yes,DSL,742,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Mailed Check,139.57,7477.28,5.57,18.8,45.84,2,Neutral,Joined,No,1,18,31-40,2305,3500-4000,Attitude,Don't know
5465,1,Female,66,No,No,No,0,United States,California,San Francisco,92046,"37.64, -121.64",37.64,-121.64,Q3,No,2,6,Offer C,No,12,No,Fiber Optic,563,Yes,Yes,No,Yes,No,Yes,No,Yes,One Year,No,Credit Card,144.87,7033.94,11.99,20.0,14.7,5,Unsatisfied,Churned,No,0,37,41-50,2773,4000-4500,Attitude,Product dissatisfaction
5466,1,Female,66,No,Yes,Yes,0,United States,California,San Francisco,92001,"33.65, -117.65",33.65,-117.65,Q3,No,0,30,Offer E,No,23,Yes,DSL,396,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.88,1812.69,18.88,16.94,24.91,3,Very Unsatisfied,Churned,Yes,1,14,51-60,3383,4500-5000,Competitor,Moved
5467,1,Male,56,No,Yes,Yes,1,United States,California,San Francisco,92025,"34.66, -118.66",34.66,-118.66,Q3,No,0,45,Offer E,Yes,14,Yes,DSL,811,No,No,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,96.87,2442.8,12.96,29.82,44.84,1,Very Satisfied,Stayed,Yes,0,31,61-70,6460,5000-5500,Dissatisfaction,Competitor made better offer
5468,1,Male,24,Yes,No,Yes,1,United States,California,Los Angeles,92034,"35.67, -119.67",35.67,-119.67,Q3,No,1,11,Offer E,No,6,No,DSL,17,Yes,Yes,No,No,Yes,No,Yes,No,Two Year,No,Mailed Check,94.15,572.19,7.71,7.14,6.96,4,Satisfied,Churned,No,0,86,71-80,5956,5500-6000,Dissatisfaction,Competitor offered more data
5469,1,Male,61,No,No,Yes,4,United States,California,Los Angeles,92074,"36.68, -120.68",36.68,-120.68,Q3,Yes,2,14,Offer A,No,2,Yes,Fiber Optic,485,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,105.2,3309.47,12.34,11.0,26.56,3,Satisfied,Churned,No,1,66,81-90,6466,6000-6500,Other,Price too high
5470,1,Male,55,No,Yes,No,3,United States,California,San Francisco,92059,"37.69, -121.69",37.69,-121.69,Q3,Yes,2,1,Offer D,Yes,43,Yes,No,903,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,89.09,123.04,11.65,21.81,35.32,4,Very Satisfied,Joined,Yes,0,71,91-100,6019,6500-7000,Attitude,Service dissatisfaction
5471,1,Male,78,Yes,Yes,Yes,0,United States,California,San Diego,92069,"33.70, -117.70",33.7,-117.7,Q3,No,4,57,Offer D,No,0,No,Fiber Optic,80,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,117.57,1577.64,11.05,8.41,21.78,3,Unsatisfied,Joined,No,1,23,1-10,3850,2000-2500,Other,Moved
5472,1,Female,46,Yes,Yes,Yes,0,United States,California,San Francisco,92014,"34.71, -118.71",34.71,-118.71,Q3,Yes,0,16,Offer D,No,45,Yes,Fiber Optic,895,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,126.11,3108.29,15.42,5.33,26.07,3,Very Unsatisfied,Joined,Yes,0,45,11-20,3783,2500-3000,Price,Competitor had better devices
5473,1,Female,40,No,Yes,Yes,4,United States,California,San Diego,92097,"35.72, -119.72",35.72,-119.72,Q3,Yes,3,9,Offer E,No,13,Yes,No,868,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,139.23,3199.49,6.18,20.33,10.07,5,Unsatisfied,Churned,No,0,86,21-30,3958,3000-3500,Competitor,Product dissatisfaction
5474,1,Male,28,No,Yes,Yes,2,United States,California,San Diego,92036,"36.73, -120.73",36.73,-120.73,Q3,Yes,3,4,Offer C,No,42,Yes,DSL,976,Yes,Yes,No,Yes,No,No,Yes,No,One Year,No,Credit Card,100.95,6864.7,13.11,10.79,29.64,3,Neutral,Joined,Yes,1,35,31-40,5334,3500-4000,Attitude,Competitor had better devices
5475,1,Female,40,No,Yes,Yes,1,United States,California,San Francisco,92066,"37.74, -121.74",37.74,-121.74,Q3,Yes,1,69,Offer A,No,11,No,DSL,898,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,122.33,5493.74,19.72,16.34,17.92,2,Unsatisfied,Stayed,Yes,0,67,41-50,6069,4000-4500,Price,Don't know
5476,1,Male,63,No,No,Yes,1,United States,California,Los Angeles,92009,"33.75, -117.75",33.75,-117.75,Q3,No,2,18,Offer B,Yes,10,No,DSL,705,Yes,No,No,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,109.55,3914.89,3.99,19.23,13.65,2,Very Unsatisfied,Joined,No,1,11,51-60,4447,4500-5000,Price,Competitor offered more data
5477,1,Female,29,No,No,No,3,United States,California,Los Angeles,92078,"34.76, -118.76",34.76,-118.76,Q3,No,2,27,Offer A,No,23,Yes,Cable,98,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,83.47,6671.73,12.38,5.66,48.63,2,Very Satisfied,Stayed,Yes,1,86,61-70,5875,5000-5500,Other,Product dissatisfaction
5478,1,Male,49,Yes,Yes,Yes,3,United States,California,San Diego,92054,"35.77, -119.77",35.77,-119.77,Q3,Yes,0,38,Offer C,No,5,No,Cable,750,No,Yes,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,65.85,4365.33,19.37,24.09,17.37,5,Very Unsatisfied,Joined,No,1,62,71-80,2953,5500-6000,Other,Product dissatisfaction
5479,1,Female,44,No,Yes,Yes,3,United States,California,San Diego,92042,"36.78, -120.78",36.78,-120.78,Q3,No,0,69,Offer B,Yes,31,No,DSL,404,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,129.92,4355.05,1.64,28.49,25.09,2,Very Satisfied,Churned,No,1,28,81-90,5801,6000-6500,Competitor,Competitor made better offer
5480,1,Female,59,No,No,Yes,0,United States,California,Los Angeles,92076,"37.79, -121.79",37.79,-121.79,Q3,Yes,0,10,Offer E,Yes,6,Yes,Cable,875,Yes,Yes,No,No,Yes,No,Yes,No,One Year,No,Credit Card,132.27,3254.4,8.3,10.33,12.76,5,Very Unsatisfied,Joined,No,0,26,91-100,6287,6500-7000,Price,Price too high
5481,1,Male,41,No,No,Yes,0,United States,California,Los Angeles,92003,"33.80, -117.80",33.8,-117.8,Q3,Yes,0,28,Offer C,Yes,49,No,DSL,721,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,144.6,1064.29,0.35,24.52,9.37,4,Very Satisfied,Joined,Yes,0,64,1-10,4189,2000-2500,Attitude,Attitude of support person
5482,1,Female,25,No,Yes,Yes,1,United States,California,San Diego,92049,"34.81, -118.81",34.81,-118.81,Q3,Yes,2,66,Offer E,No,5,Yes,Fiber Optic,772,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,130.91,4610.43,18.09,1.86,38.96,5,Very Unsatisfied,Churned,No,0,18,11-20,5178,2500-3000,Price,Service dissatisfaction
5483,1,Male,62,No,Yes,Yes,0,United States,California,San Diego,92084,"35.82, -119.82",35.82,-119.82,Q3,No,3,35,Offer E,Yes,6,No,DSL,917,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.25,4216.98,13.84,7.55,17.08,3,Neutral,Joined,Yes,0,78,21-30,2306,3000-3500,Competitor,Service dissatisfaction
5484,1,Female,52,No,Yes,No,3,United States,California,San Diego,92051,"36.83, -120.83",36.83,-120.83,Q3,Yes,4,36,Offer A,No,3,No,Cable,892,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,130.55,4323.98,8.32,29.46,14.0,3,Neutral,Churned,Yes,1,37,31-40,4219,3500-4000,Other,Product dissatisfaction
5485,1,Female,59,No,No,No,3,United States,California,San Diego,92051,"37.84, -121.84",37.84,-121.84,Q3,No,0,53,Offer A,Yes,32,Yes,Fiber Optic,665,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,146.95,6743.53,17.45,13.91,16.91,3,Neutral,Churned,No,1,78,41-50,6319,4000-4500,Dissatisfaction,Competitor offered higher download speeds
5486,1,Male,18,No,No,No,0,United States,California,San Diego,92016,"33.85, -117.85",33.85,-117.85,Q3,No,3,9,Offer B,No,16,No,Fiber Optic,930,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,137.37,2220.19,18.38,16.33,49.89,4,Neutral,Joined,No,1,10,51-60,2738,4500-5000,Competitor,Product dissatisfaction
5487,1,Female,36,Yes,No,Yes,4,United States,California,San Francisco,92057,"34.86, -118.86",34.86,-118.86,Q3,No,3,54,Offer B,No,43,Yes,Cable,410,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,109.1,2995.5,0.19,19.85,15.44,5,Satisfied,Joined,Yes,0,41,61-70,4923,5000-5500,Dissatisfaction,Competitor made better offer
5488,1,Male,51,Yes,No,No,0,United States,California,San Francisco,92025,"35.87, -119.87",35.87,-119.87,Q3,No,0,23,Offer A,Yes,7,No,Fiber Optic,727,No,Yes,No,No,No,Yes,No,No,Two Year,Yes,Mailed Check,84.69,7499.36,8.95,5.29,38.43,3,Satisfied,Joined,No,0,20,71-80,5845,5500-6000,Competitor,Competitor offered higher download speeds
5489,1,Female,26,Yes,No,Yes,0,United States,California,San Francisco,92022,"36.88, -120.88",36.88,-120.88,Q3,No,0,61,Offer A,No,19,Yes,Cable,386,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,Yes,Mailed Check,65.83,5128.25,13.82,27.21,15.0,5,Very Satisfied,Joined,Yes,0,6,81-90,2700,6000-6500,Dissatisfaction,Attitude of support person
5490,1,Female,24,No,Yes,No,4,United States,California,Los Angeles,92096,"37.89, -121.89",37.89,-121.89,Q3,Yes,3,12,None,No,46,No,Fiber Optic,134,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,147.24,4300.36,12.86,19.68,6.52,5,Very Satisfied,Stayed,No,1,44,91-100,2146,6500-7000,Attitude,Competitor made better offer
5491,1,Male,62,Yes,No,Yes,3,United States,California,San Francisco,92088,"33.90, -117.90",33.9,-117.9,Q3,Yes,1,25,Offer C,No,49,No,Cable,865,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Mailed Check,145.79,5247.5,12.33,21.79,33.81,2,Very Unsatisfied,Joined,Yes,1,88,1-10,4121,2000-2500,Price,Attitude of support person
5492,1,Female,43,No,Yes,Yes,2,United States,California,San Diego,92078,"34.91, -118.91",34.91,-118.91,Q3,No,4,20,Offer B,No,49,Yes,No,953,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,71.16,5021.44,19.65,22.86,25.22,2,Unsatisfied,Joined,No,1,57,11-20,5098,2500-3000,Attitude,Moved
5493,1,Male,45,Yes,Yes,No,0,United States,California,San Diego,92070,"35.92, -119.92",35.92,-119.92,Q3,Yes,2,37,None,Yes,25,Yes,No,398,Yes,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,54.41,7879.39,3.04,18.33,44.42,3,Neutral,Joined,No,1,41,21-30,3712,3000-3500,Other,Price too high
5494,1,Male,55,No,No,Yes,3,United States,California,San Diego,92060,"36.93, -120.93",36.93,-120.93,Q3,Yes,3,57,Offer B,No,21,No,Fiber Optic,345,Yes,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,96.85,3827.63,13.93,18.88,14.09,3,Satisfied,Stayed,Yes,0,18,31-40,4186,3500-4000,Attitude,Moved
5495,1,Male,76,Yes,No,No,2,United States,California,San Diego,92025,"37.94, -121.94",37.94,-121.94,Q3,No,0,52,Offer B,No,14,Yes,DSL,146,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,118.7,2998.13,8.42,1.7,13.86,5,Neutral,Churned,Yes,0,24,41-50,3015,4000-4500,Price,Don't know
5496,1,Female,78,No,Yes,No,2,United States,California,San Francisco,92073,"33.95, -117.95",33.95,-117.95,Q3,No,3,49,Offer D,No,21,Yes,Cable,477,Yes,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Mailed Check,107.62,2373.44,12.33,14.25,17.42,4,Very Satisfied,Stayed,Yes,1,55,51-60,5909,4500-5000,Dissatisfaction,Competitor made better offer
5497,1,Female,42,No,Yes,Yes,3,United States,California,San Francisco,92072,"34.96, -118.96",34.96,-118.96,Q3,Yes,1,2,Offer B,No,45,Yes,DSL,272,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,62.37,2041.82,2.98,3.74,24.06,4,Unsatisfied,Stayed,Yes,1,15,61-70,6961,5000-5500,Attitude,Competitor had better devices
5498,1,Female,46,No,Yes,No,3,United States,California,San Francisco,92058,"35.97, -119.97",35.97,-119.97,Q3,Yes,4,37,Offer E,No,36,Yes,Cable,257,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,136.52,6874.78,19.69,15.89,27.12,2,Unsatisfied,Joined,No,1,88,71-80,4514,5500-6000,Attitude,Moved
5499,1,Male,19,No,No,Yes,2,United States,California,San Francisco,92043,"36.98, -120.98",36.98,-120.98,Q3,No,4,7,Offer E,No,31,Yes,Cable,771,No,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,102.02,4223.45,15.76,17.47,6.69,4,Satisfied,Stayed,Yes,0,81,81-90,4255,6000-6500,Dissatisfaction,Competitor offered more data
5500,1,Female,25,No,Yes,No,4,United States,California,San Diego,92090,"37.99, -121.99",37.99,-121.99,Q3,Yes,2,16,Offer B,Yes,39,Yes,DSL,696,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,101.36,1695.22,18.97,26.0,4.79,2,Very Satisfied,Joined,Yes,1,99,91-100,6238,6500-7000,Dissatisfaction,Competitor offered higher download speeds
5501,1,Female,35,No,Yes,No,3,United States,California,San Francisco,92060,"33.0, -117.0",33.0,-117.0,Q3,No,3,34,Offer D,No,12,Yes,Fiber Optic,984,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,63.29,4667.1,18.12,9.15,40.13,5,Very Satisfied,Churned,No,0,80,1-10,6132,2000-2500,Other,Competitor offered more data
5502,1,Male,34,No,Yes,No,0,United States,California,Los Angeles,92099,"34.1, -118.1",34.01,-118.01,Q3,No,3,60,Offer C,Yes,37,No,Cable,39,No,Yes,No,No,No,No,No,No,Two Year,No,Mailed Check,50.56,7550.68,7.76,23.24,21.75,3,Very Satisfied,Stayed,No,1,24,11-20,4435,2500-3000,Price,Attitude of support person
5503,1,Female,67,No,No,Yes,1,United States,California,Los Angeles,92020,"35.2, -119.2",35.02,-119.02,Q3,Yes,4,56,Offer D,No,26,No,No,382,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.17,2834.4,1.86,2.04,33.56,3,Neutral,Churned,Yes,1,77,21-30,2807,3000-3500,Other,Competitor made better offer
5504,1,Male,28,Yes,Yes,Yes,1,United States,California,San Diego,92058,"36.3, -120.3",36.03,-120.03,Q3,No,1,3,None,No,35,No,No,937,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,130.53,4197.0,11.89,10.88,2.42,2,Very Satisfied,Joined,No,1,36,31-40,5061,3500-4000,Other,Competitor made better offer
5505,1,Male,39,No,No,No,0,United States,California,Los Angeles,92082,"37.4, -121.4",37.04,-121.04,Q3,Yes,4,44,Offer A,Yes,49,Yes,Cable,576,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,89.5,1448.91,6.52,11.68,45.81,2,Very Unsatisfied,Churned,No,1,100,41-50,6297,4000-4500,Price,Competitor had better devices
5506,1,Female,76,No,No,No,1,United States,California,San Francisco,92016,"33.5, -117.5",33.05,-117.05,Q3,Yes,1,52,None,Yes,0,No,Fiber Optic,67,No,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed Check,142.94,7779.71,19.35,16.5,11.44,2,Satisfied,Stayed,No,1,77,51-60,4384,4500-5000,Competitor,Don't know
5507,1,Female,39,No,No,Yes,3,United States,California,San Francisco,92028,"34.6, -118.6",34.06,-118.06,Q3,No,3,9,Offer A,No,11,Yes,No,957,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,127.26,7979.34,6.32,6.68,46.77,4,Unsatisfied,Stayed,Yes,0,52,61-70,5251,5000-5500,Competitor,Competitor made better offer
5508,1,Male,46,No,Yes,Yes,4,United States,California,San Diego,92093,"35.7, -119.7",35.07,-119.07,Q3,Yes,4,4,Offer E,Yes,2,No,No,266,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,60.9,2307.36,5.04,25.8,12.45,4,Neutral,Joined,No,0,98,71-80,6923,5500-6000,Competitor,Service dissatisfaction
5509,1,Female,79,No,No,No,4,United States,California,San Francisco,92087,"36.8, -120.8",36.08,-120.08,Q3,Yes,1,39,None,Yes,21,No,Cable,336,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,128.85,1423.85,1.27,4.15,36.14,3,Very Unsatisfied,Stayed,Yes,1,100,81-90,3719,6000-6500,Other,Price too high
5510,1,Female,72,No,No,Yes,1,United States,California,San Diego,92007,"37.9, -121.9",37.09,-121.09,Q3,Yes,0,48,Offer B,No,5,No,No,903,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,118.92,3024.71,18.37,6.16,13.73,4,Very Satisfied,Churned,Yes,1,16,91-100,2943,6500-7000,Other,Moved
5511,1,Female,64,No,No,Yes,1,United States,California,Los Angeles,92099,"33.10, -117.10",33.1,-117.1,Q3,No,2,10,None,No,49,Yes,No,484,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Credit Card,98.35,3265.49,5.72,8.27,24.9,1,Neutral,Joined,Yes,1,81,1-10,5588,2000-2500,Price,Don't know
